"Id","ActivityDate","TotalSteps","TotalDistance","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","TotalSleepRecords","TotalMinutesAsleep","TotalTimeInBed"
2873212765,NA,3516,2.35999989509583,2.35999989509583,0,0,0,2.35999989509583,0,46,0,197,1197,1966,NA,NA,NA
3372868164,4-12-20,4747,3.24000000953674,3.24000000953674,0,0,0,3.23000001907349,0.00999999977648258,0,0,280,1160,1788,NA,NA,NA
3372868164,5-01-20,3077,2.09999990463257,2.09999990463257,0,0,0,2.08999991416931,0,0,0,172,842,1237,NA,NA,NA
3372868164,NA,8844,6.03000020980835,6.03000020980835,0,0.340000003576279,1.02999997138977,4.65000009536743,0.00999999977648258,6,25,370,1039,2065,NA,NA,NA
3372868164,NA,7451,5.07999992370605,5.07999992370605,0,0,0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,NA,NA,NA
3372868164,NA,8199,5.88000011444092,5.88000011444092,0,1.4099999666214,0.100000001490116,4.3600001335144,0.00999999977648258,11,2,322,1105,1964,NA,NA,NA
3372868164,NA,4880,3.32999992370605,3.32999992370605,0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,NA,NA,NA
3372868164,NA,8857,6.07000017166138,6.07000017166138,0,1.14999997615814,0.259999990463257,4.6399998664856,0.00999999977648258,18,9,376,1037,2124,NA,NA,NA
3372868164,NA,6731,4.59000015258789,4.59000015258789,0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,NA,NA,NA
3372868164,NA,5995,4.09000015258789,4.09000015258789,0,0,0,4.09000015258789,0,0,0,416,1024,2010,NA,NA,NA
3372868164,NA,7904,5.42000007629395,5.42000007629395,0,1.58000004291534,0.629999995231628,3.19000005722046,0.00999999977648258,24,13,346,1057,2095,NA,NA,NA
3372868164,NA,5250,3.57999992370605,3.57999992370605,0,1.05999994277954,0.0900000035762787,2.42000007629395,0.00999999977648258,17,4,300,1119,1946,NA,NA,NA
3372868164,NA,3843,2.61999988555908,2.61999988555908,0,0,0,2.60999989509583,0.00999999977648258,0,0,206,1234,1669,NA,NA,NA
3372868164,NA,7396,5.07000017166138,5.07000017166138,0,1.39999997615814,0.0799999982118607,3.57999992370605,0,20,2,303,1115,1995,NA,NA,NA
3372868164,NA,6905,4.73000001907349,4.73000001907349,0,0,0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908,NA,NA,NA
3372868164,NA,6798,4.6399998664856,4.6399998664856,0,1.08000004291534,0.200000002980232,3.34999990463257,0,20,7,343,1070,2014,NA,NA,NA
3372868164,NA,7711,5.26000022888184,5.26000022888184,0,0,0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,NA,NA,NA
3372868164,NA,9715,6.63000011444092,6.63000011444092,0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093,NA,NA,NA
3372868164,NA,9135,6.23000001907349,6.23000001907349,0,0,0,6.21999979019165,0.00999999977648258,0,0,402,1038,2044,NA,NA,NA
3372868164,NA,5512,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,385,1055,1972,NA,NA,NA
3372868164,NA,8283,5.78999996185303,5.78999996185303,0,1.85000002384186,0.0500000007450581,3.86999988555908,0.00999999977648258,22,2,333,1083,2057,NA,NA,NA
3977333714,4-12-20,8856,5.98000001907349,5.98000001907349,0,3.05999994277954,0.910000026226044,2.00999999046326,0,44,19,131,777,1450,1,274,469
3977333714,5-01-20,10414,7.07000017166138,7.07000017166138,0,2.67000007629395,1.98000001907349,2.41000008583069,0,41,40,124,691,1501,1,383,626
3977333714,5-02-20,16520,11.0500001907349,11.0500001907349,0,1.53999996185303,6.48000001907349,3.01999998092651,0,24,143,176,713,1760,1,230,384
3977333714,5-03-20,14335,9.59000015258789,9.59000015258789,0,3.3199999332428,1.74000000953674,4.53000020980835,0,47,41,258,594,1710,1,292,500
3977333714,5-04-20,13559,9.4399995803833,9.4399995803833,0,1.80999994277954,4.57999992370605,2.89000010490417,0,14,96,142,852,1628,1,213,336
3977333714,5-05-20,12312,8.57999992370605,8.57999992370605,0,1.75999999046326,4.1100001335144,2.71000003814697,0,14,88,178,680,1618,1,318,480
3977333714,5-06-20,11677,8.27999973297119,8.27999973297119,0,3.10999989509583,2.50999999046326,2.67000007629395,0,29,55,168,676,1590,1,323,512
3977333714,5-07-20,11550,7.73000001907349,7.73000001907349,0,0,4.13000011444092,3.58999991416931,0,0,86,208,703,1574,1,237,443
3977333714,5-08-20,13585,9.09000015258789,9.09000015258789,0,0.680000007152557,5.23999977111816,3.17000007629395,0,9,116,171,688,1633,2,259,456
3977333714,5-09-20,14687,10.0799999237061,10.0799999237061,0,0.769999980926514,5.59999990463257,3.54999995231628,0,8,122,151,1159,1667,NA,NA,NA
3977333714,5-10-20,13072,8.77999973297119,8.77999973297119,0,0.0700000002980232,5.40000009536743,3.30999994277954,0,1,115,196,676,1630,1,312,452
3977333714,5-11-20,746,0.5,0.5,0,0.370000004768372,0,0.129999995231628,0,4,0,9,13,52,NA,NA,NA
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,2,295,456
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,291,397
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,424,556
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,283,510
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,381,566
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,2,412,522
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,219,395
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,2,152,305
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,332,512
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,355,476
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,235,372
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,310,526
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,262,467
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,250,371
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,349,540
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,261,423
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,333,478
3977333714,NA,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,1,237,382
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,2,295,456
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,291,397
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,424,556
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,283,510
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,381,566
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,2,412,522
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,219,395
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,2,152,305
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,332,512
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,355,476
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,235,372
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,310,526
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,262,467
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,250,371
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,349,540
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,261,423
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,333,478
3977333714,NA,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,1,237,382
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,2,295,456
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,291,397
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,424,556
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,283,510
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,381,566
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,2,412,522
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,219,395
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,2,152,305
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,332,512
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,355,476
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,235,372
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,310,526
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,262,467
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,250,371
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,349,540
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,261,423
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,333,478
3977333714,NA,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,1,237,382
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,2,295,456
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,291,397
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,424,556
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,283,510
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,381,566
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,2,412,522
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,219,395
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,2,152,305
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,332,512
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,355,476
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,235,372
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,310,526
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,262,467
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,250,371
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,349,540
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,261,423
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,333,478
3977333714,NA,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,1,237,382
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,2,295,456
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,291,397
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,424,556
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,283,510
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,381,566
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,2,412,522
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,219,395
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,2,152,305
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,332,512
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,355,476
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,235,372
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,310,526
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,262,467
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,250,371
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,349,540
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,261,423
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,333,478
3977333714,NA,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,1,237,382
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,2,295,456
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,291,397
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,424,556
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,283,510
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,381,566
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,2,412,522
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,219,395
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,2,152,305
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,332,512
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,355,476
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,235,372
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,310,526
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,262,467
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,250,371
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,349,540
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,261,423
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,333,478
3977333714,NA,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,1,237,382
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,2,295,456
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,291,397
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,424,556
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,283,510
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,381,566
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,2,412,522
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,219,395
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,2,152,305
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,332,512
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,355,476
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,235,372
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,310,526
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,262,467
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,250,371
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,349,540
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,261,423
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,333,478
3977333714,NA,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,1,237,382
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,2,295,456
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,291,397
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,424,556
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,283,510
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,381,566
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,2,412,522
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,219,395
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,2,152,305
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,332,512
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,355,476
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,235,372
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,310,526
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,262,467
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,250,371
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,349,540
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,261,423
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,333,478
3977333714,NA,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,1,237,382
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,2,295,456
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,291,397
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,424,556
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,283,510
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,381,566
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,2,412,522
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,219,395
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,2,152,305
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,332,512
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,355,476
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,235,372
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,310,526
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,262,467
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,250,371
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,349,540
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,261,423
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,333,478
3977333714,NA,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,1,237,382
3977333714,NA,7114,4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,1407,2,295,456
3977333714,NA,7114,4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,1407,1,291,397
3977333714,NA,7114,4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,1407,1,424,556
